"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-wo_rope - train/loss","baseline-ts-wo_rope - train/loss__MIN","baseline-ts-wo_rope - train/loss__MAX","baseline-ts-lr0.001-wo_rope - train/loss","baseline-ts-lr0.001-wo_rope - train/loss__MIN","baseline-ts-lr0.001-wo_rope - train/loss__MAX","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-lr0.0003-wo_rope - train/loss","baseline-ts-lr0.0003-wo_rope - train/loss__MIN","baseline-ts-lr0.0003-wo_rope - train/loss__MAX"
"2210","1.6355407238006592","1.6355407238006592","1.6355407238006592","1.679539680480957","1.679539680480957","1.679539680480957","1.6890392303466797","1.6890392303466797","1.6890392303466797","1.761529803276062","1.761529803276062","1.761529803276062","1.9207184314727783","1.9207184314727783","1.9207184314727783","2.0415210723876953","2.0415210723876953","2.0415210723876953"
"2220","1.6503993272781372","1.6503993272781372","1.6503993272781372","1.738039493560791","1.738039493560791","1.738039493560791","1.7205314636230469","1.7205314636230469","1.7205314636230469","1.8253859281539917","1.8253859281539917","1.8253859281539917","1.8480255603790283","1.8480255603790283","1.8480255603790283","2.020911931991577","2.020911931991577","2.020911931991577"
"2230","1.6312220096588135","1.6312220096588135","1.6312220096588135","1.6990563869476318","1.6990563869476318","1.6990563869476318","1.7060205936431885","1.7060205936431885","1.7060205936431885","1.79390549659729","1.79390549659729","1.79390549659729","1.901125431060791","1.901125431060791","1.901125431060791","2.010681390762329","2.010681390762329","2.010681390762329"
"2240","1.6919703483581543","1.6919703483581543","1.6919703483581543","1.6927393674850464","1.6927393674850464","1.6927393674850464","1.7604937553405762","1.7604937553405762","1.7604937553405762","1.753671646118164","1.753671646118164","1.753671646118164","1.8962759971618652","1.8962759971618652","1.8962759971618652","2.0579543113708496","2.0579543113708496","2.0579543113708496"
"2250","1.6615574359893799","1.6615574359893799","1.6615574359893799","1.6619516611099243","1.6619516611099243","1.6619516611099243","1.7408016920089722","1.7408016920089722","1.7408016920089722","1.8167333602905273","1.8167333602905273","1.8167333602905273","1.8791906833648682","1.8791906833648682","1.8791906833648682","2.0096514225006104","2.0096514225006104","2.0096514225006104"
"2260","1.6165740489959717","1.6165740489959717","1.6165740489959717","1.6819032430648804","1.6819032430648804","1.6819032430648804","1.6947747468948364","1.6947747468948364","1.6947747468948364","1.7533495426177979","1.7533495426177979","1.7533495426177979","1.8294477462768555","1.8294477462768555","1.8294477462768555","2.0890445709228516","2.0890445709228516","2.0890445709228516"
"2270","1.6219652891159058","1.6219652891159058","1.6219652891159058","1.673045039176941","1.673045039176941","1.673045039176941","1.7282947301864624","1.7282947301864624","1.7282947301864624","1.727858304977417","1.727858304977417","1.727858304977417","1.816811203956604","1.816811203956604","1.816811203956604","2.050006866455078","2.050006866455078","2.050006866455078"
"2280","1.582597017288208","1.582597017288208","1.582597017288208","1.7007110118865967","1.7007110118865967","1.7007110118865967","1.7270383834838867","1.7270383834838867","1.7270383834838867","1.832255244255066","1.832255244255066","1.832255244255066","1.867094874382019","1.867094874382019","1.867094874382019","2.0158047676086426","2.0158047676086426","2.0158047676086426"
"2290","1.6402647495269775","1.6402647495269775","1.6402647495269775","1.6661313772201538","1.6661313772201538","1.6661313772201538","1.741426944732666","1.741426944732666","1.741426944732666","1.7245134115219116","1.7245134115219116","1.7245134115219116","1.8654072284698486","1.8654072284698486","1.8654072284698486","2.0536410808563232","2.0536410808563232","2.0536410808563232"
"2300","1.6320379972457886","1.6320379972457886","1.6320379972457886","1.7003302574157715","1.7003302574157715","1.7003302574157715","1.6931464672088623","1.6931464672088623","1.6931464672088623","1.755306601524353","1.755306601524353","1.755306601524353","1.8217802047729492","1.8217802047729492","1.8217802047729492","2.0458085536956787","2.0458085536956787","2.0458085536956787"
"2310","1.625361680984497","1.625361680984497","1.625361680984497","1.7062417268753052","1.7062417268753052","1.7062417268753052","1.7452689409255981","1.7452689409255981","1.7452689409255981","1.7908411026000977","1.7908411026000977","1.7908411026000977","1.8517534732818604","1.8517534732818604","1.8517534732818604","2.0675740242004395","2.0675740242004395","2.0675740242004395"
"2320","1.590017318725586","1.590017318725586","1.590017318725586","1.6223461627960205","1.6223461627960205","1.6223461627960205","1.7066175937652588","1.7066175937652588","1.7066175937652588","1.8378013372421265","1.8378013372421265","1.8378013372421265","1.8567956686019897","1.8567956686019897","1.8567956686019897","1.9462326765060425","1.9462326765060425","1.9462326765060425"
"2330","1.6216843128204346","1.6216843128204346","1.6216843128204346","1.7167366743087769","1.7167366743087769","1.7167366743087769","1.6892106533050537","1.6892106533050537","1.6892106533050537","1.8088716268539429","1.8088716268539429","1.8088716268539429","1.9233072996139526","1.9233072996139526","1.9233072996139526","2.065950870513916","2.065950870513916","2.065950870513916"
"2340","1.6056286096572876","1.6056286096572876","1.6056286096572876","1.729628086090088","1.729628086090088","1.729628086090088","1.7177464962005615","1.7177464962005615","1.7177464962005615","1.7647202014923096","1.7647202014923096","1.7647202014923096","1.810317039489746","1.810317039489746","1.810317039489746","2.036652088165283","2.036652088165283","2.036652088165283"
"2350","1.637873888015747","1.637873888015747","1.637873888015747","1.7287708520889282","1.7287708520889282","1.7287708520889282","1.7111432552337646","1.7111432552337646","1.7111432552337646","1.770079255104065","1.770079255104065","1.770079255104065","1.8122644424438477","1.8122644424438477","1.8122644424438477","1.9564323425292969","1.9564323425292969","1.9564323425292969"
"2360","1.6191434860229492","1.6191434860229492","1.6191434860229492","1.6575307846069336","1.6575307846069336","1.6575307846069336","1.6702849864959717","1.6702849864959717","1.6702849864959717","1.8149737119674683","1.8149737119674683","1.8149737119674683","1.8733304738998413","1.8733304738998413","1.8733304738998413","2.026315927505493","2.026315927505493","2.026315927505493"
"2370","1.6329354047775269","1.6329354047775269","1.6329354047775269","1.6380435228347778","1.6380435228347778","1.6380435228347778","1.6061575412750244","1.6061575412750244","1.6061575412750244","1.7708499431610107","1.7708499431610107","1.7708499431610107","1.8562523126602173","1.8562523126602173","1.8562523126602173","1.9981248378753662","1.9981248378753662","1.9981248378753662"
"2380","1.6054785251617432","1.6054785251617432","1.6054785251617432","1.7250699996948242","1.7250699996948242","1.7250699996948242","1.6894850730895996","1.6894850730895996","1.6894850730895996","1.8173143863677979","1.8173143863677979","1.8173143863677979","1.8444873094558716","1.8444873094558716","1.8444873094558716","2.0009162425994873","2.0009162425994873","2.0009162425994873"
"2390","1.597652792930603","1.597652792930603","1.597652792930603","1.7120131254196167","1.7120131254196167","1.7120131254196167","1.6965014934539795","1.6965014934539795","1.6965014934539795","1.8170764446258545","1.8170764446258545","1.8170764446258545","1.8338000774383545","1.8338000774383545","1.8338000774383545","1.983091950416565","1.983091950416565","1.983091950416565"
"2400","1.6166102886199951","1.6166102886199951","1.6166102886199951","1.6249513626098633","1.6249513626098633","1.6249513626098633","1.7210335731506348","1.7210335731506348","1.7210335731506348","1.8141160011291504","1.8141160011291504","1.8141160011291504","1.836523175239563","1.836523175239563","1.836523175239563","2.03717041015625","2.03717041015625","2.03717041015625"
"2410","1.6061205863952637","1.6061205863952637","1.6061205863952637","1.6491422653198242","1.6491422653198242","1.6491422653198242","1.6434402465820312","1.6434402465820312","1.6434402465820312","1.7727432250976562","1.7727432250976562","1.7727432250976562","1.8307030200958252","1.8307030200958252","1.8307030200958252","1.9796127080917358","1.9796127080917358","1.9796127080917358"
"2420","1.6001858711242676","1.6001858711242676","1.6001858711242676","1.742124080657959","1.742124080657959","1.742124080657959","1.682727336883545","1.682727336883545","1.682727336883545","1.7375439405441284","1.7375439405441284","1.7375439405441284","1.8921968936920166","1.8921968936920166","1.8921968936920166","2.0090115070343018","2.0090115070343018","2.0090115070343018"
"2430","1.570842981338501","1.570842981338501","1.570842981338501","1.6420185565948486","1.6420185565948486","1.6420185565948486","1.671363353729248","1.671363353729248","1.671363353729248","1.8030664920806885","1.8030664920806885","1.8030664920806885","1.8612531423568726","1.8612531423568726","1.8612531423568726","2.0493879318237305","2.0493879318237305","2.0493879318237305"
"2440","1.5640780925750732","1.5640780925750732","1.5640780925750732","1.6569806337356567","1.6569806337356567","1.6569806337356567","1.6354538202285767","1.6354538202285767","1.6354538202285767","1.7949928045272827","1.7949928045272827","1.7949928045272827","1.805202841758728","1.805202841758728","1.805202841758728","2.037782907485962","2.037782907485962","2.037782907485962"
"2450","1.5533615350723267","1.5533615350723267","1.5533615350723267","1.6852959394454956","1.6852959394454956","1.6852959394454956","1.6193535327911377","1.6193535327911377","1.6193535327911377","1.7776631116867065","1.7776631116867065","1.7776631116867065","1.8072543144226074","1.8072543144226074","1.8072543144226074","2.01625394821167","2.01625394821167","2.01625394821167"
"2460","1.6204280853271484","1.6204280853271484","1.6204280853271484","1.634412169456482","1.634412169456482","1.634412169456482","1.6769335269927979","1.6769335269927979","1.6769335269927979","1.7306865453720093","1.7306865453720093","1.7306865453720093","1.8588318824768066","1.8588318824768066","1.8588318824768066","1.9495503902435303","1.9495503902435303","1.9495503902435303"
"2470","1.6250759363174438","1.6250759363174438","1.6250759363174438","1.6553621292114258","1.6553621292114258","1.6553621292114258","1.697932481765747","1.697932481765747","1.697932481765747","1.764351725578308","1.764351725578308","1.764351725578308","1.8637278079986572","1.8637278079986572","1.8637278079986572","2.002836227416992","2.002836227416992","2.002836227416992"
"2480","1.6344743967056274","1.6344743967056274","1.6344743967056274","1.7126123905181885","1.7126123905181885","1.7126123905181885","1.6416988372802734","1.6416988372802734","1.6416988372802734","1.7870213985443115","1.7870213985443115","1.7870213985443115","1.9225623607635498","1.9225623607635498","1.9225623607635498","1.9613726139068604","1.9613726139068604","1.9613726139068604"
"2490","1.5923480987548828","1.5923480987548828","1.5923480987548828","1.6190376281738281","1.6190376281738281","1.6190376281738281","1.667278528213501","1.667278528213501","1.667278528213501","1.7279471158981323","1.7279471158981323","1.7279471158981323","1.8559542894363403","1.8559542894363403","1.8559542894363403","1.9834272861480713","1.9834272861480713","1.9834272861480713"
"2500","1.576636552810669","1.576636552810669","1.576636552810669","1.7316255569458008","1.7316255569458008","1.7316255569458008","1.6694819927215576","1.6694819927215576","1.6694819927215576","1.7493001222610474","1.7493001222610474","1.7493001222610474","1.8451175689697266","1.8451175689697266","1.8451175689697266","1.9873360395431519","1.9873360395431519","1.9873360395431519"
"2510","1.5800352096557617","1.5800352096557617","1.5800352096557617","1.6618146896362305","1.6618146896362305","1.6618146896362305","1.6747262477874756","1.6747262477874756","1.6747262477874756","1.8088538646697998","1.8088538646697998","1.8088538646697998","1.7974966764450073","1.7974966764450073","1.7974966764450073","1.957399845123291","1.957399845123291","1.957399845123291"
"2520","1.578561782836914","1.578561782836914","1.578561782836914","1.6192926168441772","1.6192926168441772","1.6192926168441772","1.6498208045959473","1.6498208045959473","1.6498208045959473","1.7670788764953613","1.7670788764953613","1.7670788764953613","1.780268669128418","1.780268669128418","1.780268669128418","2.038510322570801","2.038510322570801","2.038510322570801"
"2530","1.6103506088256836","1.6103506088256836","1.6103506088256836","1.6334750652313232","1.6334750652313232","1.6334750652313232","1.6190584897994995","1.6190584897994995","1.6190584897994995","1.7460682392120361","1.7460682392120361","1.7460682392120361","1.829228162765503","1.829228162765503","1.829228162765503","1.9586902856826782","1.9586902856826782","1.9586902856826782"
"2540","1.6098830699920654","1.6098830699920654","1.6098830699920654","1.6466586589813232","1.6466586589813232","1.6466586589813232","1.6794404983520508","1.6794404983520508","1.6794404983520508","1.7633388042449951","1.7633388042449951","1.7633388042449951","1.8966249227523804","1.8966249227523804","1.8966249227523804","1.977420449256897","1.977420449256897","1.977420449256897"
"2550","1.623664379119873","1.623664379119873","1.623664379119873","1.623443841934204","1.623443841934204","1.623443841934204","1.7005772590637207","1.7005772590637207","1.7005772590637207","1.7064799070358276","1.7064799070358276","1.7064799070358276","1.8432183265686035","1.8432183265686035","1.8432183265686035","1.9296350479125977","1.9296350479125977","1.9296350479125977"
"2560","1.573190689086914","1.573190689086914","1.573190689086914","1.6559149026870728","1.6559149026870728","1.6559149026870728","1.6870031356811523","1.6870031356811523","1.6870031356811523","1.7072854042053223","1.7072854042053223","1.7072854042053223","1.7886700630187988","1.7886700630187988","1.7886700630187988","1.9706060886383057","1.9706060886383057","1.9706060886383057"
