"Relative Time (Process)","ts-bs128 - system/gpu.0.memoryAllocatedBytes","ts-bs128 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs128 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs64 - system/gpu.0.memoryAllocatedBytes","ts-bs64 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs64 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs32 - system/gpu.0.memoryAllocatedBytes","ts-bs32 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs32 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs256 - system/gpu.0.memoryAllocatedBytes","ts-bs256 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs256 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs16 - system/gpu.0.memoryAllocatedBytes","ts-bs16 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs16 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs512 - system/gpu.0.memoryAllocatedBytes","ts-bs512 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs512 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs8 - system/gpu.0.memoryAllocatedBytes","ts-bs8 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs8 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs768 - system/gpu.0.memoryAllocatedBytes","ts-bs768 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs768 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs4 - system/gpu.0.memoryAllocatedBytes","ts-bs4 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs4 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs2 - system/gpu.0.memoryAllocatedBytes","ts-bs2 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs2 - system/gpu.0.memoryAllocatedBytes__MAX","ts-bs1 - system/gpu.0.memoryAllocatedBytes","ts-bs1 - system/gpu.0.memoryAllocatedBytes__MIN","ts-bs1 - system/gpu.0.memoryAllocatedBytes__MAX"
"8595.208234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8610.208691","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8625.207924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8640.208058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8655.208429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8670.207963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8685.208572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8700.208556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8715.208213","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8730.209998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8745.208677","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8760.208484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8775.208278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8790.207697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8805.207944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8820.20923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8835.207826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8850.209834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8865.20857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8880.20796","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8895.208423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8910.209712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8925.208072","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8940.208541","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8955.207946","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8970.209216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"8985.208017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9000.2084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9015.208116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9030.208452","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9045.20789","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9060.208147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9075.208272","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9090.207704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9105.208304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9120.208038","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9135.207883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9150.209188","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9165.208239","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9180.20776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9195.208197","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9210.209604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9225.208067","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9240.208222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9255.208191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9270.208324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9285.207776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9300.207663","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9315.208476","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9330.208124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9345.208679","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9360.209692","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9375.208334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9390.208733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9405.2083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9420.207983","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9435.208606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9450.208007","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9465.208233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9480.207694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9495.208892","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9510.208509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9525.208414","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9540.208728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9555.208167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9570.208634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9585.207664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9600.208606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9615.208315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9630.207599","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
"9645.208526","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2217803776","2217803776","2217803776"
