"Step","baseline-ts - train/loss","baseline-ts - train/loss__MIN","baseline-ts - train/loss__MAX","baseline-ts-lr0.001-prenorm2postnorm - train/loss","baseline-ts-lr0.001-prenorm2postnorm - train/loss__MIN","baseline-ts-lr0.001-prenorm2postnorm - train/loss__MAX","baseline-ts-lr0.001 - train/loss","baseline-ts-lr0.001 - train/loss__MIN","baseline-ts-lr0.001 - train/loss__MAX","baseline-ts-lr0.0003-prenorm2postnorm - train/loss","baseline-ts-lr0.0003-prenorm2postnorm - train/loss__MIN","baseline-ts-lr0.0003-prenorm2postnorm - train/loss__MAX","baseline-ts-lr0.0003 - train/loss","baseline-ts-lr0.0003 - train/loss__MIN","baseline-ts-lr0.0003 - train/loss__MAX","baseline-ts-prenorm2postnorm - train/loss","baseline-ts-prenorm2postnorm - train/loss__MIN","baseline-ts-prenorm2postnorm - train/loss__MAX"
"7920","1.3342065811157227","1.3342065811157227","1.3342065811157227","1.4086058139801025","1.4086058139801025","1.4086058139801025","1.4511082172393799","1.4511082172393799","1.4511082172393799","1.5096582174301147","1.5096582174301147","1.5096582174301147","1.4891130924224854","1.4891130924224854","1.4891130924224854","5.81302547454834","5.81302547454834","5.81302547454834"
"7930","1.3195781707763672","1.3195781707763672","1.3195781707763672","1.421242594718933","1.421242594718933","1.421242594718933","1.4152215719223022","1.4152215719223022","1.4152215719223022","1.5469303131103516","1.5469303131103516","1.5469303131103516","1.5335884094238281","1.5335884094238281","1.5335884094238281","5.8502349853515625","5.8502349853515625","5.8502349853515625"
"7940","1.3731825351715088","1.3731825351715088","1.3731825351715088","1.3122539520263672","1.3122539520263672","1.3122539520263672","1.4265435934066772","1.4265435934066772","1.4265435934066772","1.5185372829437256","1.5185372829437256","1.5185372829437256","1.5182029008865356","1.5182029008865356","1.5182029008865356","5.80776309967041","5.80776309967041","5.80776309967041"
"7950","1.3568904399871826","1.3568904399871826","1.3568904399871826","1.415975570678711","1.415975570678711","1.415975570678711","1.3823058605194092","1.3823058605194092","1.3823058605194092","1.540781021118164","1.540781021118164","1.540781021118164","1.5256901979446411","1.5256901979446411","1.5256901979446411","5.7849321365356445","5.7849321365356445","5.7849321365356445"
"7960","1.339591383934021","1.339591383934021","1.339591383934021","1.3694581985473633","1.3694581985473633","1.3694581985473633","1.4062169790267944","1.4062169790267944","1.4062169790267944","1.5582878589630127","1.5582878589630127","1.5582878589630127","1.562945008277893","1.562945008277893","1.562945008277893","5.792113304138184","5.792113304138184","5.792113304138184"
"7970","1.3561582565307617","1.3561582565307617","1.3561582565307617","1.4092178344726562","1.4092178344726562","1.4092178344726562","1.4128391742706299","1.4128391742706299","1.4128391742706299","1.5224952697753906","1.5224952697753906","1.5224952697753906","1.493725061416626","1.493725061416626","1.493725061416626","5.7839250564575195","5.7839250564575195","5.7839250564575195"
"7980","1.3209847211837769","1.3209847211837769","1.3209847211837769","1.3856910467147827","1.3856910467147827","1.3856910467147827","1.3678605556488037","1.3678605556488037","1.3678605556488037","1.5785892009735107","1.5785892009735107","1.5785892009735107","1.4991819858551025","1.4991819858551025","1.4991819858551025","5.808297157287598","5.808297157287598","5.808297157287598"
"7990","1.3414628505706787","1.3414628505706787","1.3414628505706787","1.3871370553970337","1.3871370553970337","1.3871370553970337","1.382664442062378","1.382664442062378","1.382664442062378","1.5244405269622803","1.5244405269622803","1.5244405269622803","1.5932774543762207","1.5932774543762207","1.5932774543762207","5.788486480712891","5.788486480712891","5.788486480712891"
"8000","1.3361515998840332","1.3361515998840332","1.3361515998840332","1.348538875579834","1.348538875579834","1.348538875579834","1.3952516317367554","1.3952516317367554","1.3952516317367554","1.5742640495300293","1.5742640495300293","1.5742640495300293","1.5467348098754883","1.5467348098754883","1.5467348098754883","5.766291618347168","5.766291618347168","5.766291618347168"
"8010","1.3914164304733276","1.3914164304733276","1.3914164304733276","1.4689373970031738","1.4689373970031738","1.4689373970031738","1.4132791757583618","1.4132791757583618","1.4132791757583618","1.5959734916687012","1.5959734916687012","1.5959734916687012","1.5367505550384521","1.5367505550384521","1.5367505550384521","5.828089714050293","5.828089714050293","5.828089714050293"
"8020","1.3803234100341797","1.3803234100341797","1.3803234100341797","1.3731563091278076","1.3731563091278076","1.3731563091278076","1.4239757061004639","1.4239757061004639","1.4239757061004639","1.5929163694381714","1.5929163694381714","1.5929163694381714","1.5108206272125244","1.5108206272125244","1.5108206272125244","5.816519737243652","5.816519737243652","5.816519737243652"
"8030","1.3881161212921143","1.3881161212921143","1.3881161212921143","1.3700169324874878","1.3700169324874878","1.3700169324874878","1.392923355102539","1.392923355102539","1.392923355102539","1.5484505891799927","1.5484505891799927","1.5484505891799927","1.5401356220245361","1.5401356220245361","1.5401356220245361","5.80600118637085","5.80600118637085","5.80600118637085"
"8040","1.380677580833435","1.380677580833435","1.380677580833435","1.4366097450256348","1.4366097450256348","1.4366097450256348","1.4584003686904907","1.4584003686904907","1.4584003686904907","1.5294249057769775","1.5294249057769775","1.5294249057769775","1.5600636005401611","1.5600636005401611","1.5600636005401611","5.804454326629639","5.804454326629639","5.804454326629639"
"8050","1.3725743293762207","1.3725743293762207","1.3725743293762207","1.3876887559890747","1.3876887559890747","1.3876887559890747","1.4054783582687378","1.4054783582687378","1.4054783582687378","1.5257961750030518","1.5257961750030518","1.5257961750030518","1.5296809673309326","1.5296809673309326","1.5296809673309326","5.796550750732422","5.796550750732422","5.796550750732422"
"8060","1.3740757703781128","1.3740757703781128","1.3740757703781128","1.3965275287628174","1.3965275287628174","1.3965275287628174","1.3587429523468018","1.3587429523468018","1.3587429523468018","1.5770056247711182","1.5770056247711182","1.5770056247711182","1.5084130764007568","1.5084130764007568","1.5084130764007568","5.830440044403076","5.830440044403076","5.830440044403076"
"8070","1.362824559211731","1.362824559211731","1.362824559211731","1.382812738418579","1.382812738418579","1.382812738418579","1.387934923171997","1.387934923171997","1.387934923171997","1.5548386573791504","1.5548386573791504","1.5548386573791504","1.5503281354904175","1.5503281354904175","1.5503281354904175","5.857583045959473","5.857583045959473","5.857583045959473"
"8080","1.307335615158081","1.307335615158081","1.307335615158081","1.4111998081207275","1.4111998081207275","1.4111998081207275","1.3683958053588867","1.3683958053588867","1.3683958053588867","1.5699048042297363","1.5699048042297363","1.5699048042297363","1.6025824546813965","1.6025824546813965","1.6025824546813965","5.810664176940918","5.810664176940918","5.810664176940918"
"8090","1.3550429344177246","1.3550429344177246","1.3550429344177246","1.433990478515625","1.433990478515625","1.433990478515625","1.3968576192855835","1.3968576192855835","1.3968576192855835","1.531134843826294","1.531134843826294","1.531134843826294","1.5478885173797607","1.5478885173797607","1.5478885173797607","5.7869720458984375","5.7869720458984375","5.7869720458984375"
"8100","1.3687896728515625","1.3687896728515625","1.3687896728515625","1.3960130214691162","1.3960130214691162","1.3960130214691162","1.3893184661865234","1.3893184661865234","1.3893184661865234","1.5002567768096924","1.5002567768096924","1.5002567768096924","1.564037799835205","1.564037799835205","1.564037799835205","5.829690933227539","5.829690933227539","5.829690933227539"
"8110","1.3745557069778442","1.3745557069778442","1.3745557069778442","1.3372094631195068","1.3372094631195068","1.3372094631195068","1.3805065155029297","1.3805065155029297","1.3805065155029297","1.5342936515808105","1.5342936515808105","1.5342936515808105","1.5418024063110352","1.5418024063110352","1.5418024063110352","5.78719425201416","5.78719425201416","5.78719425201416"
"8120","1.3543823957443237","1.3543823957443237","1.3543823957443237","1.386074185371399","1.386074185371399","1.386074185371399","1.3347954750061035","1.3347954750061035","1.3347954750061035","1.5253198146820068","1.5253198146820068","1.5253198146820068","1.545505404472351","1.545505404472351","1.545505404472351","5.832755088806152","5.832755088806152","5.832755088806152"
"8130","1.3733878135681152","1.3733878135681152","1.3733878135681152","1.398221731185913","1.398221731185913","1.398221731185913","1.3700053691864014","1.3700053691864014","1.3700053691864014","1.5712802410125732","1.5712802410125732","1.5712802410125732","1.528546690940857","1.528546690940857","1.528546690940857","5.778114318847656","5.778114318847656","5.778114318847656"
"8140","1.3566251993179321","1.3566251993179321","1.3566251993179321","1.405206561088562","1.405206561088562","1.405206561088562","1.405890941619873","1.405890941619873","1.405890941619873","1.535648226737976","1.535648226737976","1.535648226737976","1.5426262617111206","1.5426262617111206","1.5426262617111206","5.834566116333008","5.834566116333008","5.834566116333008"
"8150","1.2812385559082031","1.2812385559082031","1.2812385559082031","1.3925813436508179","1.3925813436508179","1.3925813436508179","1.3717025518417358","1.3717025518417358","1.3717025518417358","1.5237531661987305","1.5237531661987305","1.5237531661987305","1.4940123558044434","1.4940123558044434","1.4940123558044434","5.807389259338379","5.807389259338379","5.807389259338379"
"8160","1.3571157455444336","1.3571157455444336","1.3571157455444336","1.370570421218872","1.370570421218872","1.370570421218872","1.3858983516693115","1.3858983516693115","1.3858983516693115","1.5061604976654053","1.5061604976654053","1.5061604976654053","1.5579931735992432","1.5579931735992432","1.5579931735992432","5.789368629455566","5.789368629455566","5.789368629455566"
"8170","1.4062860012054443","1.4062860012054443","1.4062860012054443","1.4001826047897339","1.4001826047897339","1.4001826047897339","1.3726214170455933","1.3726214170455933","1.3726214170455933","1.6031885147094727","1.6031885147094727","1.6031885147094727","1.529083490371704","1.529083490371704","1.529083490371704","5.840841293334961","5.840841293334961","5.840841293334961"
"8180","1.3506864309310913","1.3506864309310913","1.3506864309310913","1.3943980932235718","1.3943980932235718","1.3943980932235718","1.397627592086792","1.397627592086792","1.397627592086792","1.5474830865859985","1.5474830865859985","1.5474830865859985","1.4940099716186523","1.4940099716186523","1.4940099716186523","5.8158955574035645","5.8158955574035645","5.8158955574035645"
"8190","1.3679924011230469","1.3679924011230469","1.3679924011230469","1.3783230781555176","1.3783230781555176","1.3783230781555176","1.3995447158813477","1.3995447158813477","1.3995447158813477","1.5455213785171509","1.5455213785171509","1.5455213785171509","1.556494116783142","1.556494116783142","1.556494116783142","5.827132225036621","5.827132225036621","5.827132225036621"
"8200","1.340539813041687","1.340539813041687","1.340539813041687","1.4117586612701416","1.4117586612701416","1.4117586612701416","1.389170527458191","1.389170527458191","1.389170527458191","1.5277769565582275","1.5277769565582275","1.5277769565582275","1.5303795337677002","1.5303795337677002","1.5303795337677002","5.793083667755127","5.793083667755127","5.793083667755127"
"8210","1.3621408939361572","1.3621408939361572","1.3621408939361572","1.3986281156539917","1.3986281156539917","1.3986281156539917","1.364601731300354","1.364601731300354","1.364601731300354","1.5053117275238037","1.5053117275238037","1.5053117275238037","1.5304054021835327","1.5304054021835327","1.5304054021835327","5.827456474304199","5.827456474304199","5.827456474304199"
"8220","1.3455941677093506","1.3455941677093506","1.3455941677093506","1.3916432857513428","1.3916432857513428","1.3916432857513428","1.4348689317703247","1.4348689317703247","1.4348689317703247","1.5650196075439453","1.5650196075439453","1.5650196075439453","1.5319552421569824","1.5319552421569824","1.5319552421569824","5.800676345825195","5.800676345825195","5.800676345825195"
"8230","1.3681960105895996","1.3681960105895996","1.3681960105895996","1.4261894226074219","1.4261894226074219","1.4261894226074219","1.4303247928619385","1.4303247928619385","1.4303247928619385","1.5114314556121826","1.5114314556121826","1.5114314556121826","1.5568054914474487","1.5568054914474487","1.5568054914474487","5.805856227874756","5.805856227874756","5.805856227874756"
"8240","1.3584132194519043","1.3584132194519043","1.3584132194519043","1.409774661064148","1.409774661064148","1.409774661064148","1.3944108486175537","1.3944108486175537","1.3944108486175537","1.578961730003357","1.578961730003357","1.578961730003357","1.5065524578094482","1.5065524578094482","1.5065524578094482","5.814453125","5.814453125","5.814453125"
"8250","1.3384270668029785","1.3384270668029785","1.3384270668029785","1.4033352136611938","1.4033352136611938","1.4033352136611938","1.4012433290481567","1.4012433290481567","1.4012433290481567","1.577216625213623","1.577216625213623","1.577216625213623","1.5937161445617676","1.5937161445617676","1.5937161445617676","5.818321228027344","5.818321228027344","5.818321228027344"
"8260","1.3421636819839478","1.3421636819839478","1.3421636819839478","1.3935626745224","1.3935626745224","1.3935626745224","1.3811156749725342","1.3811156749725342","1.3811156749725342","1.5395114421844482","1.5395114421844482","1.5395114421844482","1.485917329788208","1.485917329788208","1.485917329788208","5.816928386688232","5.816928386688232","5.816928386688232"
"8270","1.3188281059265137","1.3188281059265137","1.3188281059265137","1.3872758150100708","1.3872758150100708","1.3872758150100708","1.3792400360107422","1.3792400360107422","1.3792400360107422","1.5722763538360596","1.5722763538360596","1.5722763538360596","1.5544910430908203","1.5544910430908203","1.5544910430908203","5.800384521484375","5.800384521484375","5.800384521484375"
"8280","1.3723409175872803","1.3723409175872803","1.3723409175872803","1.375285029411316","1.375285029411316","1.375285029411316","1.4104329347610474","1.4104329347610474","1.4104329347610474","1.5162091255187988","1.5162091255187988","1.5162091255187988","1.5532150268554688","1.5532150268554688","1.5532150268554688","5.784438133239746","5.784438133239746","5.784438133239746"
"8290","1.3538203239440918","1.3538203239440918","1.3538203239440918","1.40389883518219","1.40389883518219","1.40389883518219","1.3725868463516235","1.3725868463516235","1.3725868463516235","1.5099164247512817","1.5099164247512817","1.5099164247512817","1.548262357711792","1.548262357711792","1.548262357711792","5.789995193481445","5.789995193481445","5.789995193481445"
"8300","1.3201274871826172","1.3201274871826172","1.3201274871826172","1.3841168880462646","1.3841168880462646","1.3841168880462646","1.4434739351272583","1.4434739351272583","1.4434739351272583","1.5262739658355713","1.5262739658355713","1.5262739658355713","1.541404366493225","1.541404366493225","1.541404366493225","5.81755256652832","5.81755256652832","5.81755256652832"
"8310","1.3151419162750244","1.3151419162750244","1.3151419162750244","1.3893959522247314","1.3893959522247314","1.3893959522247314","1.3622592687606812","1.3622592687606812","1.3622592687606812","1.5533239841461182","1.5533239841461182","1.5533239841461182","1.5537424087524414","1.5537424087524414","1.5537424087524414","5.795102119445801","5.795102119445801","5.795102119445801"
"8320","1.3329343795776367","1.3329343795776367","1.3329343795776367","1.4061787128448486","1.4061787128448486","1.4061787128448486","1.3815174102783203","1.3815174102783203","1.3815174102783203","1.5428591966629028","1.5428591966629028","1.5428591966629028","1.5131772756576538","1.5131772756576538","1.5131772756576538","5.8329243659973145","5.8329243659973145","5.8329243659973145"
"8330","1.3602523803710938","1.3602523803710938","1.3602523803710938","1.3966048955917358","1.3966048955917358","1.3966048955917358","1.3949525356292725","1.3949525356292725","1.3949525356292725","1.5471197366714478","1.5471197366714478","1.5471197366714478","1.551254391670227","1.551254391670227","1.551254391670227","5.837367057800293","5.837367057800293","5.837367057800293"
"8340","1.333778738975525","1.333778738975525","1.333778738975525","1.4444365501403809","1.4444365501403809","1.4444365501403809","1.3671350479125977","1.3671350479125977","1.3671350479125977","1.5491468906402588","1.5491468906402588","1.5491468906402588","1.5222671031951904","1.5222671031951904","1.5222671031951904","5.8021240234375","5.8021240234375","5.8021240234375"
"8350","1.3577587604522705","1.3577587604522705","1.3577587604522705","1.3980988264083862","1.3980988264083862","1.3980988264083862","1.3935878276824951","1.3935878276824951","1.3935878276824951","1.5078787803649902","1.5078787803649902","1.5078787803649902","1.5090510845184326","1.5090510845184326","1.5090510845184326","5.806361675262451","5.806361675262451","5.806361675262451"
"8360","1.3836233615875244","1.3836233615875244","1.3836233615875244","1.4188108444213867","1.4188108444213867","1.4188108444213867","1.3881254196166992","1.3881254196166992","1.3881254196166992","1.5305663347244263","1.5305663347244263","1.5305663347244263","1.5056705474853516","1.5056705474853516","1.5056705474853516","5.81088399887085","5.81088399887085","5.81088399887085"
"8370","1.3913073539733887","1.3913073539733887","1.3913073539733887","1.3748579025268555","1.3748579025268555","1.3748579025268555","1.348828673362732","1.348828673362732","1.348828673362732","1.5448331832885742","1.5448331832885742","1.5448331832885742","1.5426819324493408","1.5426819324493408","1.5426819324493408","5.842148780822754","5.842148780822754","5.842148780822754"
"8380","1.3822027444839478","1.3822027444839478","1.3822027444839478","1.4257556200027466","1.4257556200027466","1.4257556200027466","1.3902384042739868","1.3902384042739868","1.3902384042739868","1.4814823865890503","1.4814823865890503","1.4814823865890503","1.5433335304260254","1.5433335304260254","1.5433335304260254","5.767473220825195","5.767473220825195","5.767473220825195"
"8390","1.3602598905563354","1.3602598905563354","1.3602598905563354","1.3910961151123047","1.3910961151123047","1.3910961151123047","1.411311388015747","1.411311388015747","1.411311388015747","1.5298511981964111","1.5298511981964111","1.5298511981964111","1.5421853065490723","1.5421853065490723","1.5421853065490723","5.781022071838379","5.781022071838379","5.781022071838379"
"8400","1.3445968627929688","1.3445968627929688","1.3445968627929688","1.3979005813598633","1.3979005813598633","1.3979005813598633","1.423776388168335","1.423776388168335","1.423776388168335","1.5278313159942627","1.5278313159942627","1.5278313159942627","1.5127122402191162","1.5127122402191162","1.5127122402191162","5.811513423919678","5.811513423919678","5.811513423919678"
"8410","1.3565565347671509","1.3565565347671509","1.3565565347671509","1.4128175973892212","1.4128175973892212","1.4128175973892212","1.416122555732727","1.416122555732727","1.416122555732727","1.5443055629730225","1.5443055629730225","1.5443055629730225","1.5397205352783203","1.5397205352783203","1.5397205352783203","5.814247131347656","5.814247131347656","5.814247131347656"
"8420","1.3210225105285645","1.3210225105285645","1.3210225105285645","1.416149377822876","1.416149377822876","1.416149377822876","1.4444351196289062","1.4444351196289062","1.4444351196289062","1.482276201248169","1.482276201248169","1.482276201248169","1.5292335748672485","1.5292335748672485","1.5292335748672485","5.813519477844238","5.813519477844238","5.813519477844238"
"8430","1.3608733415603638","1.3608733415603638","1.3608733415603638","1.3765333890914917","1.3765333890914917","1.3765333890914917","1.382091999053955","1.382091999053955","1.382091999053955","1.5364117622375488","1.5364117622375488","1.5364117622375488","1.5239497423171997","1.5239497423171997","1.5239497423171997","5.804158687591553","5.804158687591553","5.804158687591553"
"8440","1.3313087224960327","1.3313087224960327","1.3313087224960327","1.4157800674438477","1.4157800674438477","1.4157800674438477","1.345961332321167","1.345961332321167","1.345961332321167","1.5122871398925781","1.5122871398925781","1.5122871398925781","1.5446441173553467","1.5446441173553467","1.5446441173553467","5.786314964294434","5.786314964294434","5.786314964294434"
"8450","1.3504445552825928","1.3504445552825928","1.3504445552825928","1.373399019241333","1.373399019241333","1.373399019241333","1.4114465713500977","1.4114465713500977","1.4114465713500977","1.5531949996948242","1.5531949996948242","1.5531949996948242","1.5294564962387085","1.5294564962387085","1.5294564962387085","5.833070755004883","5.833070755004883","5.833070755004883"
"8460","1.3784306049346924","1.3784306049346924","1.3784306049346924","1.4286422729492188","1.4286422729492188","1.4286422729492188","1.3982676267623901","1.3982676267623901","1.3982676267623901","1.5151898860931396","1.5151898860931396","1.5151898860931396","1.566397786140442","1.566397786140442","1.566397786140442","5.770683288574219","5.770683288574219","5.770683288574219"
"8470","1.3711562156677246","1.3711562156677246","1.3711562156677246","1.4465019702911377","1.4465019702911377","1.4465019702911377","1.3648748397827148","1.3648748397827148","1.3648748397827148","1.5041825771331787","1.5041825771331787","1.5041825771331787","1.5369489192962646","1.5369489192962646","1.5369489192962646","5.836089134216309","5.836089134216309","5.836089134216309"
"8480","1.3264166116714478","1.3264166116714478","1.3264166116714478","1.4070591926574707","1.4070591926574707","1.4070591926574707","1.3828821182250977","1.3828821182250977","1.3828821182250977","1.4946365356445312","1.4946365356445312","1.4946365356445312","1.5780566930770874","1.5780566930770874","1.5780566930770874","5.85608434677124","5.85608434677124","5.85608434677124"
"8490","1.3574235439300537","1.3574235439300537","1.3574235439300537","1.416275978088379","1.416275978088379","1.416275978088379","1.4005000591278076","1.4005000591278076","1.4005000591278076","1.5448400974273682","1.5448400974273682","1.5448400974273682","1.5122337341308594","1.5122337341308594","1.5122337341308594","5.832345485687256","5.832345485687256","5.832345485687256"
"8500","1.3892402648925781","1.3892402648925781","1.3892402648925781","1.3547167778015137","1.3547167778015137","1.3547167778015137","1.379825472831726","1.379825472831726","1.379825472831726","1.5201854705810547","1.5201854705810547","1.5201854705810547","1.505405306816101","1.505405306816101","1.505405306816101","5.79006290435791","5.79006290435791","5.79006290435791"
"8510","1.3801995515823364","1.3801995515823364","1.3801995515823364","1.3867876529693604","1.3867876529693604","1.3867876529693604","1.3835543394088745","1.3835543394088745","1.3835543394088745","1.5556336641311646","1.5556336641311646","1.5556336641311646","1.5713212490081787","1.5713212490081787","1.5713212490081787","5.814640998840332","5.814640998840332","5.814640998840332"
"8520","1.3479394912719727","1.3479394912719727","1.3479394912719727","1.4069960117340088","1.4069960117340088","1.4069960117340088","1.3838779926300049","1.3838779926300049","1.3838779926300049","1.5473397970199585","1.5473397970199585","1.5473397970199585","1.5244169235229492","1.5244169235229492","1.5244169235229492","5.846033096313477","5.846033096313477","5.846033096313477"
"8530","1.3695504665374756","1.3695504665374756","1.3695504665374756","1.4174540042877197","1.4174540042877197","1.4174540042877197","1.409125566482544","1.409125566482544","1.409125566482544","1.5466285943984985","1.5466285943984985","1.5466285943984985","1.5093984603881836","1.5093984603881836","1.5093984603881836","5.789780139923096","5.789780139923096","5.789780139923096"
"8540","1.3307968378067017","1.3307968378067017","1.3307968378067017","1.3936767578125","1.3936767578125","1.3936767578125","1.4058747291564941","1.4058747291564941","1.4058747291564941","1.5528124570846558","1.5528124570846558","1.5528124570846558","1.5246403217315674","1.5246403217315674","1.5246403217315674","5.8125739097595215","5.8125739097595215","5.8125739097595215"
"8550","1.3685250282287598","1.3685250282287598","1.3685250282287598","1.3787288665771484","1.3787288665771484","1.3787288665771484","1.407505750656128","1.407505750656128","1.407505750656128","1.6186301708221436","1.6186301708221436","1.6186301708221436","1.5090196132659912","1.5090196132659912","1.5090196132659912","5.811042308807373","5.811042308807373","5.811042308807373"
"8560","1.3467912673950195","1.3467912673950195","1.3467912673950195","1.3706316947937012","1.3706316947937012","1.3706316947937012","1.4055002927780151","1.4055002927780151","1.4055002927780151","1.4896345138549805","1.4896345138549805","1.4896345138549805","1.5358141660690308","1.5358141660690308","1.5358141660690308","5.835383892059326","5.835383892059326","5.835383892059326"
"8570","1.337946891784668","1.337946891784668","1.337946891784668","1.4803948402404785","1.4803948402404785","1.4803948402404785","1.4280891418457031","1.4280891418457031","1.4280891418457031","1.506767988204956","1.506767988204956","1.506767988204956","1.5351905822753906","1.5351905822753906","1.5351905822753906","5.7773871421813965","5.7773871421813965","5.7773871421813965"
"8580","1.3209378719329834","1.3209378719329834","1.3209378719329834","1.3608767986297607","1.3608767986297607","1.3608767986297607","1.4149885177612305","1.4149885177612305","1.4149885177612305","1.5688157081604004","1.5688157081604004","1.5688157081604004","1.4940444231033325","1.4940444231033325","1.4940444231033325","5.829728126525879","5.829728126525879","5.829728126525879"
"8590","1.2934918403625488","1.2934918403625488","1.2934918403625488","1.4057915210723877","1.4057915210723877","1.4057915210723877","1.4261093139648438","1.4261093139648438","1.4261093139648438","1.5105217695236206","1.5105217695236206","1.5105217695236206","1.5452303886413574","1.5452303886413574","1.5452303886413574","5.781220436096191","5.781220436096191","5.781220436096191"
"8600","1.3481823205947876","1.3481823205947876","1.3481823205947876","1.3982901573181152","1.3982901573181152","1.3982901573181152","1.4348790645599365","1.4348790645599365","1.4348790645599365","1.5494401454925537","1.5494401454925537","1.5494401454925537","1.5297163724899292","1.5297163724899292","1.5297163724899292","5.848598957061768","5.848598957061768","5.848598957061768"
"8610","1.3307232856750488","1.3307232856750488","1.3307232856750488","1.336038589477539","1.336038589477539","1.336038589477539","1.4089417457580566","1.4089417457580566","1.4089417457580566","1.5031981468200684","1.5031981468200684","1.5031981468200684","1.564476728439331","1.564476728439331","1.564476728439331","5.833951950073242","5.833951950073242","5.833951950073242"
"8620","1.320796251296997","1.320796251296997","1.320796251296997","1.3809133768081665","1.3809133768081665","1.3809133768081665","1.329352855682373","1.329352855682373","1.329352855682373","1.5166537761688232","1.5166537761688232","1.5166537761688232","1.5377979278564453","1.5377979278564453","1.5377979278564453","5.832852363586426","5.832852363586426","5.832852363586426"
"8630","1.2969179153442383","1.2969179153442383","1.2969179153442383","1.4268834590911865","1.4268834590911865","1.4268834590911865","1.385499119758606","1.385499119758606","1.385499119758606","1.5166070461273193","1.5166070461273193","1.5166070461273193","1.5521944761276245","1.5521944761276245","1.5521944761276245","5.814545631408691","5.814545631408691","5.814545631408691"
"8640","1.3495737314224243","1.3495737314224243","1.3495737314224243","1.3498075008392334","1.3498075008392334","1.3498075008392334","1.4295248985290527","1.4295248985290527","1.4295248985290527","1.503883957862854","1.503883957862854","1.503883957862854","1.5678741931915283","1.5678741931915283","1.5678741931915283","5.795611381530762","5.795611381530762","5.795611381530762"
"8650","1.3630304336547852","1.3630304336547852","1.3630304336547852","1.3710509538650513","1.3710509538650513","1.3710509538650513","1.3924543857574463","1.3924543857574463","1.3924543857574463","1.5005806684494019","1.5005806684494019","1.5005806684494019","1.51870596408844","1.51870596408844","1.51870596408844","5.808826446533203","5.808826446533203","5.808826446533203"
"8660","1.3152520656585693","1.3152520656585693","1.3152520656585693","1.3627071380615234","1.3627071380615234","1.3627071380615234","1.4030611515045166","1.4030611515045166","1.4030611515045166","1.508013129234314","1.508013129234314","1.508013129234314","1.545929193496704","1.545929193496704","1.545929193496704","5.792046070098877","5.792046070098877","5.792046070098877"
"8670","1.3329479694366455","1.3329479694366455","1.3329479694366455","1.3423123359680176","1.3423123359680176","1.3423123359680176","1.3688695430755615","1.3688695430755615","1.3688695430755615","1.5186021327972412","1.5186021327972412","1.5186021327972412","1.533282995223999","1.533282995223999","1.533282995223999","5.804455757141113","5.804455757141113","5.804455757141113"
"8680","1.371315360069275","1.371315360069275","1.371315360069275","1.3620579242706299","1.3620579242706299","1.3620579242706299","1.3743045330047607","1.3743045330047607","1.3743045330047607","1.5086848735809326","1.5086848735809326","1.5086848735809326","1.5030732154846191","1.5030732154846191","1.5030732154846191","5.807312965393066","5.807312965393066","5.807312965393066"
"8690","1.3488894701004028","1.3488894701004028","1.3488894701004028","1.3718829154968262","1.3718829154968262","1.3718829154968262","1.394866704940796","1.394866704940796","1.394866704940796","1.4814915657043457","1.4814915657043457","1.4814915657043457","1.5291792154312134","1.5291792154312134","1.5291792154312134","5.78486967086792","5.78486967086792","5.78486967086792"
"8700","1.3205927610397339","1.3205927610397339","1.3205927610397339","1.3807581663131714","1.3807581663131714","1.3807581663131714","1.4005014896392822","1.4005014896392822","1.4005014896392822","1.5273644924163818","1.5273644924163818","1.5273644924163818","1.5089635848999023","1.5089635848999023","1.5089635848999023","5.800830841064453","5.800830841064453","5.800830841064453"
"8710","1.3048803806304932","1.3048803806304932","1.3048803806304932","1.377368688583374","1.377368688583374","1.377368688583374","1.4297327995300293","1.4297327995300293","1.4297327995300293","1.5099238157272339","1.5099238157272339","1.5099238157272339","1.5439298152923584","1.5439298152923584","1.5439298152923584","5.798717498779297","5.798717498779297","5.798717498779297"
"8720","1.352027177810669","1.352027177810669","1.352027177810669","1.3692269325256348","1.3692269325256348","1.3692269325256348","1.371914029121399","1.371914029121399","1.371914029121399","1.5298258066177368","1.5298258066177368","1.5298258066177368","1.468155026435852","1.468155026435852","1.468155026435852","5.805720806121826","5.805720806121826","5.805720806121826"
"8730","1.348785400390625","1.348785400390625","1.348785400390625","1.3503036499023438","1.3503036499023438","1.3503036499023438","1.3465389013290405","1.3465389013290405","1.3465389013290405","1.5181918144226074","1.5181918144226074","1.5181918144226074","1.5325151681900024","1.5325151681900024","1.5325151681900024","5.829859733581543","5.829859733581543","5.829859733581543"
"8740","1.3061046600341797","1.3061046600341797","1.3061046600341797","1.3536795377731323","1.3536795377731323","1.3536795377731323","1.357342004776001","1.357342004776001","1.357342004776001","1.501346230506897","1.501346230506897","1.501346230506897","1.505192518234253","1.505192518234253","1.505192518234253","5.832333564758301","5.832333564758301","5.832333564758301"
"8750","1.4000053405761719","1.4000053405761719","1.4000053405761719","1.3923804759979248","1.3923804759979248","1.3923804759979248","1.3677982091903687","1.3677982091903687","1.3677982091903687","1.549145221710205","1.549145221710205","1.549145221710205","1.4943856000900269","1.4943856000900269","1.4943856000900269","5.785682678222656","5.785682678222656","5.785682678222656"
